loan_id,cust_id,principal,interest_rate,period,paid,EMI
2145,601,223762.56,6.14,42,102790.23,5934.19
2146,2472,345396.24,12.0,331,257772.92,3587.12
2147,570,372885.45,11.36,204,157708.0,4134.91
2148,575,248870.91,8.41,357,225179.35,1901.3
2149,2773,256653.92,9.62,319,98511.1,2232.31
2150,2736,322692.23,11.07,24,72990.19,15050.48
2151,2257,285609.02,14.61,47,256254.16,8016.28
2152,2615,215837.88,9.76,247,15731.14,2029.99
2153,340,157956.48,12.92,197,85428.14,1935.38
2154,2908,97102.34,9.27,70,16753.71,1801.1
2155,498,110447.58,6.93,59,88159.82,2214.33
2156,2944,146562.62,3.94,182,61289.46,1071.0
2157,506,235658.74,7.33,257,161112.31,1820.0
2158,316,182940.38,14.92,79,2198.75,3649.5
2159,2348,394588.41,10.12,331,209569.14,3547.86
2160,1298,149386.65,12.11,315,122667.71,1574.15
2161,2518,392653.91,9.41,141,126871.09,4612.26
2162,2276,345132.34,12.76,117,293047.24,5169.61
2163,482,70807.62,8.46,32,3374.2,2479.47
2164,1760,156181.52,12.18,140,144333.25,2094.69
2165,949,195848.62,13.95,98,70408.6,3358.86
2166,1458,93809.94,5.89,323,56248.33,579.67
2167,1238,264486.25,14.28,275,14432.24,3273.93
2168,1035,355104.33,6.31,102,126824.43,4507.03
2169,234,296909.35,14.69,95,76709.41,5304.34
2170,670,189307.91,4.85,194,137251.1,1409.73
2171,769,158401.11,14.73,105,67369.42,2692.11
2172,242,214124.1,3.73,50,160413.85,4630.52
2173,2673,91038.15,7.38,174,83899.4,853.61
2174,1840,201725.02,8.21,154,104683.89,2123.05
2175,1538,286106.99,13.5,236,33959.62,3466.0
2176,1082,145398.04,14.94,65,39416.54,3275.93
2177,838,33283.75,4.17,19,24067.78,1813.28
2178,1161,141379.32,4.75,150,2712.99,1251.68
2179,1078,107032.91,10.0,238,30732.12,1035.63
2180,2778,436325.09,6.28,206,154235.55,3466.11
2181,562,357750.92,6.74,355,268151.56,2328.14
2182,301,399684.65,8.28,76,188876.64,6775.6
2183,2475,151320.96,7.45,163,45905.69,1478.62
2184,2570,421098.96,9.08,77,414166.91,7235.9
2185,19,182247.23,13.44,51,37267.94,4710.14
2186,1640,413055.39,4.73,354,47950.76,2166.29
2187,1151,127880.11,4.88,293,38478.74,747.72
2188,686,200595.66,13.44,116,143938.64,3097.69
2189,2563,184172.2,8.05,163,52232.85,1861.46
2190,2492,35193.73,7.87,171,32763.61,342.96
2191,2813,467132.44,5.76,326,420612.4,2837.96
2192,414,384442.38,11.92,189,138336.19,4516.14
2193,1055,119801.29,4.98,242,56720.81,785.51
2194,1947,229796.48,13.7,311,5718.26,2702.67
2195,130,72717.25,5.81,137,30957.99,727.38
2196,2208,275544.61,13.58,288,75927.88,3245.23
2197,404,479018.42,9.01,70,210336.27,8823.32
2198,770,308721.2,4.14,331,86339.03,1565.9
2199,1592,27851.87,6.06,51,691.5,620.83
2200,1663,58448.15,4.61,54,33533.58,1200.59
2201,2582,379025.08,11.4,139,285464.19,4923.56
2202,2824,412161.02,12.28,262,405957.6,4532.45
2203,1833,163803.68,7.14,164,11736.89,1566.89
2204,1796,447306.02,11.29,116,155223.16,6352.07
2205,207,388423.72,8.6,19,358640.19,21939.84
2206,1231,311160.79,7.52,153,1828.24,3168.07
2207,79,49813.07,6.83,241,35651.17,380.39
2208,1559,353767.77,10.95,40,307220.94,10596.08
2209,740,361481.91,6.43,328,85828.16,2342.92
2210,457,27198.39,11.99,67,12788.79,558.82
2211,994,329571.34,12.25,146,86996.64,4352.29
2212,2389,478974.52,5.38,240,415897.1,3262.43
2213,1344,312847.82,12.05,212,222437.45,3570.9
2214,289,350361.49,6.79,251,285186.45,2617.54
2215,2281,420696.84,6.53,273,250351.11,2962.66
2216,1388,214787.96,6.49,266,54922.16,1524.82
2217,1633,91703.0,11.92,351,71422.74,940.19
2218,220,92268.76,10.63,170,67103.27,1052.32
2219,912,406249.07,5.47,348,158169.25,2330.56
2220,1516,375063.79,10.4,317,215026.34,3476.01
2221,1448,87160.58,6.16,214,38520.53,672.11
2222,1130,345354.88,5.92,12,331773.3,29710.76
2223,2039,370733.52,10.7,77,163552.87,6675.86
2224,1254,60909.45,7.82,238,51565.26,504.43
2225,1610,89847.36,6.28,230,11543.48,672.71
2226,2456,470191.41,5.78,235,227691.9,3346.72
2227,1312,354814.65,12.51,237,175672.43,4045.26
2228,384,219767.08,14.29,90,82301.8,3992.97
2229,2057,470393.93,12.51,218,244785.31,5474.63
2230,2300,283388.68,14.28,310,19021.56,3460.74
2231,1915,441485.54,6.36,248,86593.39,3203.42
2232,458,116665.29,7.73,95,11767.54,1645.73
2233,21,181203.15,5.39,256,103437.03,1192.53
2234,1355,106438.07,10.41,85,354.65,1775.3
2235,1550,346566.96,6.23,335,46189.68,2184.77
2236,2961,408114.38,6.59,142,378145.98,4146.35
2237,2226,65304.81,8.71,134,38030.49,763.81
2238,217,165802.16,11.94,275,125601.77,1765.73
2239,1675,122637.0,5.54,177,9723.0,1015.6
2240,372,452340.52,3.76,35,2089.76,13665.85
2241,460,221091.66,12.02,276,67963.38,2365.71
2242,961,338888.15,5.72,238,259710.27,2384.17
2243,2145,82396.3,6.34,65,70137.49,1501.05
2244,1355,237775.32,10.82,254,182476.1,2388.23
2245,2328,47554.95,3.83,215,24811.09,306.03
2246,150,437605.27,4.67,216,359096.2,2999.09
2247,2986,492360.8,8.77,251,299377.01,4287.71
2248,437,241715.28,11.27,322,239374.88,2387.81
2249,946,83064.68,9.73,55,70128.92,1877.99
2250,1639,221906.0,9.98,318,102464.48,1988.29
2251,1394,61827.01,3.93,44,58817.62,1511.13
2252,2108,248543.91,6.14,263,148011.46,1721.46
2253,2063,405861.3,8.61,191,193570.33,3910.08
2254,1279,257516.17,5.85,63,206332.69,4757.21
2255,2063,42996.84,8.82,325,5916.15,348.26
2256,1857,24507.8,5.91,102,1270.58,306.23
2257,383,292684.49,4.96,47,13961.71,6864.6
2258,1769,472215.34,6.94,134,415892.05,5073.8
2259,539,422816.94,13.1,29,173421.2,17088.12
2260,1509,112512.92,10.73,125,50998.09,1498.57
2261,1212,311562.41,12.25,302,261069.83,3335.81
2262,1072,489968.72,8.74,167,475620.89,5080.8
2263,918,370737.2,4.7,328,357199.33,2009.59
2264,973,112371.9,3.97,29,62871.97,4070.15
2265,974,490276.25,4.78,49,14919.9,11033.7
2266,613,52881.01,13.28,46,38761.97,1473.13
2267,465,382793.16,5.24,262,6953.06,2455.66
2268,2579,405441.16,8.36,60,57341.4,8290.92
2269,1063,45373.15,13.17,15,38971.35,3297.22
2270,1776,55366.7,4.47,286,28060.47,315.01
2271,719,69738.65,9.86,28,42360.15,2798.33
2272,2346,478914.21,7.12,234,112764.32,3791.27
2273,2237,332437.11,14.58,103,279590.02,5674.94
2274,2095,198588.1,11.86,194,57410.67,2304.69
2275,2648,177383.94,5.05,166,65026.68,1487.09
2276,648,187356.06,12.52,350,41086.54,2007.84
2277,2460,16621.47,11.27,38,2061.51,522.12
2278,2024,106674.48,8.12,188,59372.9,1004.55
2279,2852,259384.1,6.72,46,97745.94,6411.89
2280,1814,366806.0,11.51,212,219769.61,4054.07
2281,541,122180.73,6.12,204,43742.32,964.96
2282,1972,25425.66,6.09,77,20028.46,399.74
2283,1502,90061.03,12.42,106,23699.78,1403.23
2284,1487,345726.1,5.84,135,146552.45,3499.67
2285,1977,467415.78,4.63,100,297497.42,5642.62
2286,589,213376.04,10.2,198,130551.96,2231.26
2287,2896,203010.99,13.1,238,82194.43,2397.1
2288,1046,259634.29,7.77,274,18187.48,2026.93
2289,442,426915.63,14.86,243,213072.97,5566.37
2290,2693,191440.7,5.16,294,39412.59,1148.48
2291,1721,151369.06,11.64,176,73486.71,1796.88
2292,781,282838.16,9.3,100,268972.65,4074.96
2293,2944,279183.26,6.7,194,245845.02,2360.14
2294,1349,155635.74,8.96,201,125464.35,1497.91
2295,902,178657.69,6.46,313,109723.85,1181.96
2296,272,389241.71,13.58,288,115458.89,4584.3
2297,1975,387442.97,4.79,250,349439.29,2452.42
2298,1397,186290.4,9.08,241,25517.02,1683.22
2299,2166,96131.93,14.84,155,26565.92,1396.67
2300,1872,95445.43,6.67,295,52556.95,658.96
2301,1381,188583.03,7.12,194,145820.97,1639.16
2302,770,62098.08,14.31,148,52208.72,895.43
2303,2116,20606.94,9.9,300,18259.61,185.8
2304,2591,166206.88,10.17,18,12437.63,9994.91
2305,2519,429009.37,13.19,278,78141.54,4952.67
2306,2352,283522.12,10.76,60,59176.59,6130.58
2307,1123,118497.86,7.54,68,1835.56,2146.71
2308,1190,357480.38,4.7,181,295247.49,2760.83
2309,986,19047.92,9.26,68,1308.86,361.06
2310,1938,415317.67,13.05,320,224855.82,4662.96
2311,2866,268443.59,14.8,326,86396.63,3372.82
2312,1519,84590.44,11.62,297,51489.14,868.77
2313,263,347019.13,4.71,211,234988.44,2421.66
2314,761,227227.7,13.97,353,44049.14,2690.54
2315,2398,265387.59,6.53,259,218215.03,1913.36
2316,1912,120104.64,9.7,274,24698.58,1091.02
2317,1436,329749.6,4.63,124,145810.65,3350.98
2318,1317,464239.6,4.9,324,261992.46,2586.33
2319,1176,244401.08,7.3,122,100760.05,2843.61
2320,2164,334882.19,6.68,240,129861.23,2532.41
2321,998,296797.45,11.49,236,126231.66,3177.05
2322,2648,129028.37,12.28,348,43540.46,1359.72
2323,1208,148712.59,9.53,59,38699.31,3166.83
2324,757,131379.05,12.16,134,27087.76,1796.57
2325,1636,357658.79,10.39,243,176266.24,3531.37
2326,2696,104209.2,6.95,138,39729.44,1098.76
2327,848,292342.6,7.79,23,227901.77,13724.18
2328,1196,457976.42,5.62,304,142088.52,2828.19
2329,1570,345912.96,6.73,209,316271.44,2814.52
2330,426,409788.7,3.71,50,143016.59,8858.19
2331,2029,397359.58,5.17,164,140718.17,3383.88
2332,1167,409257.31,14.9,189,218061.46,5627.93
2333,1569,250494.74,12.9,340,70928.3,2765.75
2334,258,390819.47,8.15,253,185883.98,3238.62
2335,1880,175425.88,11.23,247,46847.46,1824.47
2336,993,410793.65,7.16,14,50869.8,30672.4
2337,410,145065.68,14.07,331,46729.71,1737.56
2338,817,200391.3,12.29,197,45278.02,2370.85
2339,2861,334077.66,6.88,133,57849.02,3596.96
2340,2479,291763.22,9.17,152,267113.62,3251.94
2341,354,95291.79,10.15,54,20548.39,2205.57
2342,72,56834.91,5.43,226,28870.95,402.14
2343,1278,166503.37,7.27,356,165935.57,1141.69
2344,2212,214304.79,11.44,248,204701.63,2257.69
2345,1657,264292.65,8.45,318,109925.19,2084.94
2346,2335,51567.49,14.68,217,50953.75,679.4
2347,688,274436.2,8.77,46,58640.2,7046.49
2348,939,466999.48,7.92,78,271747.5,7679.22
2349,1319,422330.14,12.63,163,219886.21,5430.56
2350,2150,128193.74,7.25,225,11402.54,1043.63
2351,1517,439192.08,12.99,22,61864.19,22542.02
2352,1411,158581.08,7.84,36,108160.7,4957.66
2353,1032,206517.61,12.56,156,183580.03,2692.0
2354,415,152923.65,9.84,71,100480.99,2849.91
2355,1002,330390.33,3.55,247,194181.03,1887.2
2356,239,326309.56,8.17,76,184127.99,5514.01
2357,1568,193301.82,9.08,173,110965.21,2007.52
2358,74,117929.85,11.93,232,64009.31,1303.78
2359,2520,153134.27,9.31,73,124193.8,2755.45
2360,2475,154040.04,3.67,334,129020.06,736.82
2361,2808,305102.88,13.24,161,190535.16,4060.22
2362,1870,356623.93,13.87,283,255176.45,4287.86
2363,2167,253855.75,14.21,63,149684.12,5740.41
2364,830,281109.08,6.14,226,28540.66,2101.48
2365,2327,354871.7,6.09,50,129602.66,8053.86
2366,876,219849.82,9.52,110,170344.76,3003.4
2367,2391,69958.98,10.35,281,51084.41,662.73
2368,1287,379529.84,4.37,139,157731.56,3484.41
2369,2303,312699.76,14.73,190,188913.29,4257.62
2370,2306,340910.23,4.66,301,65983.76,1922.6
2371,196,41632.37,13.86,78,20464.67,812.67
2372,616,228907.49,8.5,259,26871.0,1931.92
2373,1458,428637.3,12.81,93,219741.32,7291.98
2374,51,95776.52,8.57,292,44210.04,781.88
2375,588,24870.51,11.38,77,2296.85,456.61
2376,1708,172248.26,9.4,208,76038.14,1680.94
2377,1516,379236.49,7.05,344,34469.15,2570.71
2378,2308,11914.93,14.96,299,6007.69,152.29
2379,1020,352819.11,7.8,174,75737.7,3391.96
2380,2626,158230.78,14.37,243,75768.18,2006.01
2381,2083,24617.19,6.54,59,8134.45,489.04
2382,2837,37424.4,8.75,212,27005.6,347.33
2383,47,242684.1,5.54,222,61346.11,1749.74
2384,1341,449178.65,8.84,221,226445.58,4123.25
2385,2410,22874.58,7.16,291,11713.99,165.85
2386,1948,36019.79,6.62,190,10509.18,306.46
2387,2799,28993.92,11.42,168,27228.68,346.5
2388,2453,412304.24,12.44,302,198395.17,4472.79
2389,68,431404.66,9.81,61,117367.15,9009.81
2390,2432,93941.12,5.1,27,31165.48,3690.12
2391,51,70757.53,12.27,135,53925.96,968.86
2392,1558,116095.23,11.64,60,63306.57,2561.4
2393,2381,492367.36,12.52,211,158345.69,5784.38
2394,1303,102057.48,4.81,136,79290.44,974.92
2395,1473,64701.94,4.28,55,64700.1,1297.64
2396,816,169601.41,11.65,328,74509.54,1718.82
2397,2035,367032.88,6.99,305,325080.83,2576.12
2398,770,25320.6,7.13,143,6547.95,263.31
2399,291,273549.56,5.9,270,75225.94,1832.37
2400,1703,188837.7,12.73,238,5573.24,2180.17
2401,918,402607.82,6.09,88,151369.85,5683.91
2402,2698,283784.56,5.66,256,174958.32,1911.63
2403,1794,66990.55,10.68,278,9424.14,651.71
2404,2054,288251.28,11.75,288,7013.72,3003.99
2405,1413,138465.94,4.71,142,104651.71,1273.83
2406,2674,442636.08,12.65,163,320414.42,5697.29
2407,2022,313591.48,6.3,340,287798.12,1980.18
2408,2962,481001.09,7.59,330,422867.02,3476.34
2409,956,201004.74,5.83,66,156694.68,3567.18
2410,1714,239704.01,5.52,286,137375.28,1508.65
2411,1218,250962.56,11.13,344,225390.75,2429.11
2412,2096,241194.54,8.02,132,128287.38,2755.94
2413,1379,18708.83,11.97,237,4237.08,206.24
2414,2447,243319.25,9.25,54,71616.19,5525.67
2415,2552,135282.94,7.12,71,123032.31,2340.39
2416,584,448738.48,6.72,354,125951.09,2916.94
2417,183,184159.01,5.46,223,49124.92,1316.17
2418,2479,61960.16,7.52,127,20741.96,708.95
2419,791,442712.61,7.09,131,260803.97,4863.87
2420,2702,78279.5,12.89,308,26018.34,873.36
2421,805,420179.15,13.19,355,69784.54,4715.78
2422,396,345852.95,13.91,292,39085.88,4152.49
2423,2024,122827.67,12.6,250,7334.0,1391.91
2424,438,25757.47,8.39,47,15656.93,644.89
2425,805,359989.98,8.75,78,168877.93,6067.83
2426,1917,253834.27,7.8,233,135554.8,2118.0
2427,1168,340932.7,10.66,47,274211.08,8904.98
2428,1621,483866.1,12.38,283,280341.03,5281.12
2429,294,164045.36,3.72,119,12398.87,1650.51
2430,906,111789.01,4.89,324,66003.77,622.13
2431,627,165300.59,14.97,212,66206.07,2222.59
2432,513,311627.26,6.76,354,267282.03,2033.92
2433,1899,376735.37,4.04,326,119479.13,1905.3
2434,1427,107443.9,3.96,291,31149.16,575.02
2435,2661,427817.5,9.81,90,196772.86,6733.31
2436,1555,253098.15,12.48,186,173256.93,3082.09
2437,894,306453.68,10.87,305,148733.54,2965.47
2438,217,450205.49,13.25,165,216741.41,5941.54
2439,1174,125607.81,5.98,264,30833.18,856.51
2440,592,336941.82,8.81,52,53326.4,7818.49
2441,2663,393134.86,10.25,99,197559.89,5899.9
2442,604,29223.72,6.55,242,20155.79,217.87
2443,1437,237134.11,8.1,306,96308.1,1834.85
2444,1324,172346.59,13.93,222,132897.97,2167.87
2445,1877,175905.19,13.83,189,161849.52,2289.87
2446,48,344353.62,13.63,112,84396.86,5449.37
2447,460,356430.52,13.29,211,32497.2,4375.78
2448,989,380960.62,12.73,123,64783.84,5559.64
2449,320,63966.52,13.79,21,32019.03,3445.72
2450,1445,463495.37,6.79,236,13496.47,3563.59
2451,1177,161321.66,12.85,226,155629.65,1898.47
2452,1118,350126.94,11.83,284,266780.21,3678.5
2453,63,444164.99,4.74,260,35799.78,2736.22
2454,718,344543.97,14.71,219,9597.16,4538.38
2455,1457,158972.28,4.97,67,9323.39,2722.01
2456,989,493013.78,12.58,260,113624.97,5536.25
2457,1224,12032.43,9.95,36,9684.21,387.97
2458,1383,460562.85,14.99,295,98125.95,5904.81
2459,318,447652.8,14.57,357,433881.49,5509.37
2460,1387,368843.69,12.77,254,42545.45,4211.35
2461,490,177889.2,5.35,335,63006.06,1023.77
2462,29,341647.71,4.16,273,244183.12,1937.7
2463,423,412372.78,13.74,59,276535.51,9652.48
2464,954,466079.76,10.86,221,160439.99,4885.09
2465,2686,258593.49,5.16,245,193690.61,1709.39
2466,1897,251429.92,13.22,25,73547.99,11560.6
2467,1317,375319.87,6.11,37,86571.82,11154.99
2468,2853,476297.01,7.36,340,74603.18,3338.84
2469,2304,499534.61,6.28,341,153335.55,3144.57
2470,2057,294798.03,4.51,83,243266.26,4141.13
2471,2482,366946.3,8.83,303,343982.82,3028.58
2472,2311,494220.06,11.82,344,313844.31,5041.11
2473,2983,316482.35,12.96,137,72489.96,4436.34
2474,1594,291408.46,11.77,180,107185.81,3454.39
2475,2214,100804.67,4.84,247,68698.49,645.37
2476,2390,473059.91,5.44,163,348704.58,4111.63
2477,2745,116897.59,6.14,328,20496.91,736.15
2478,1164,334205.53,12.29,238,205065.32,3755.02
2479,2435,288669.0,7.15,79,70068.98,4591.93
2480,2879,339885.28,11.45,189,313504.14,3889.3
2481,209,179107.55,10.77,15,50849.69,12815.7
2482,1539,206449.89,4.86,313,21254.15,1164.86
2483,269,189550.53,8.96,160,125266.39,2033.94
2484,1823,118132.84,9.09,74,110099.95,2091.29
2485,230,306368.05,7.33,287,192701.71,2266.06
2486,2401,56858.4,7.69,219,50859.16,483.8
2487,2701,67459.4,5.52,148,25522.48,629.44
2488,1119,465770.33,4.5,250,200281.32,2874.15
2489,1983,158332.14,8.45,80,144756.76,2595.46
2490,1633,97134.41,6.95,55,50062.71,2067.34
2491,2753,453401.15,4.59,71,24757.57,7304.39
2492,117,181184.44,14.56,124,83459.41,2833.47
2493,789,189117.89,11.01,54,147141.25,4456.83
2494,1267,459513.11,14.02,131,129997.69,6868.37
2495,11,454819.6,5.19,344,232562.85,2543.42
2496,2804,263119.03,4.49,218,241797.15,1767.55
2497,1884,35969.69,9.16,209,10244.51,344.96
2498,2435,86234.16,11.18,50,80594.38,2165.35
2499,2362,88866.0,11.33,48,33442.27,2311.06
2500,2346,390126.52,12.11,164,348110.64,4876.65
2501,304,112272.03,10.31,128,36662.8,1449.5
2502,2370,112536.26,14.18,40,75253.31,3546.78
2503,2121,69338.16,3.95,315,28375.83,353.95
2504,517,489314.0,7.22,346,370634.25,3366.5
2505,1110,316046.39,10.53,87,158060.59,5209.28
2506,214,216869.13,6.09,103,67917.36,2708.78
2507,2192,379208.75,10.58,172,144616.15,4291.58
2508,2525,346668.34,8.84,285,23332.89,2913.5
2509,2424,103608.95,3.55,169,67468.88,779.93
2510,1473,248520.69,4.5,299,91867.2,1383.86
2511,2994,253093.22,7.34,147,127689.16,2615.15
2512,2415,499005.03,5.98,271,76479.96,3360.35
2513,1239,110878.95,6.65,315,32402.49,745.14
2514,1989,110735.64,4.1,78,63779.58,1619.66
2515,2337,49439.16,13.11,185,31901.9,623.67
2516,387,191448.71,14.56,315,186711.62,2376.12
2517,1437,323381.18,8.56,54,256141.31,7236.87
2518,2325,26704.7,11.83,148,15711.37,343.74
2519,572,251132.95,14.37,192,248611.89,3347.86
2520,1691,444262.25,14.19,93,421139.34,7901.25
2521,1637,234285.26,5.75,95,234110.1,3075.71
2522,1685,419371.03,8.76,71,350666.2,7590.04
2523,1374,209057.99,11.06,79,114571.88,3737.26
2524,1667,88169.9,4.05,98,72180.84,1058.17
2525,2502,134223.8,8.28,178,32539.83,1311.92
2526,1639,489192.85,4.92,120,467658.94,5169.54
2527,11,268061.94,6.3,130,44740.27,2850.31
2528,648,93806.41,7.92,157,82311.82,961.39
2529,496,224128.53,6.71,262,30705.45,1631.88
2530,1230,455847.58,12.46,170,261366.09,5721.44
2531,842,459317.83,11.51,89,1410.13,7696.62
2532,1216,280045.32,4.8,117,68038.17,3001.87
2533,865,116660.33,12.17,178,61126.14,1418.52
2534,769,76328.11,7.78,162,1895.58,762.52
2535,2431,210934.22,5.3,51,168816.6,4628.34
2536,857,311358.13,14.97,79,101848.83,6219.94
2537,2366,196239.26,7.63,146,37508.48,2067.12
2538,1898,360544.28,6.58,71,104215.56,6144.29
2539,433,335829.65,12.38,172,238699.38,4179.92
2540,398,262254.33,5.5,75,129222.11,4140.02
2541,954,277368.61,13.63,46,157335.09,7774.94
2542,2620,59095.06,9.07,56,58884.91,1298.23
2543,947,48967.22,10.19,232,11931.86,483.85
2544,154,106811.01,12.81,128,14578.32,1534.35
2545,1491,14528.57,6.3,297,817.41,96.69
2546,432,77377.09,6.98,52,13185.26,1728.68
2547,1645,235948.95,4.12,337,61950.55,1182.69
2548,23,238885.46,10.96,153,86145.35,2904.49
2549,2152,286348.88,10.23,342,198484.74,2582.78
2550,900,222808.44,14.46,316,156573.07,2747.23
2551,951,248091.84,4.86,287,123542.82,1463.58
2552,910,291804.92,4.66,72,116398.39,4653.62
2553,2965,367235.42,8.8,112,176212.14,4819.06
2554,2624,450395.53,12.56,251,50951.22,5086.9
2555,1218,202693.81,5.95,42,167067.09,5357.9
2556,2843,410759.68,6.43,176,45151.73,3610.62
2557,683,419982.66,4.91,198,288049.35,3099.21
2558,2423,146187.36,7.32,202,91651.77,1260.85
2559,1543,488328.73,9.47,43,164282.5,13436.44
2560,2421,451313.29,7.07,87,87433.33,6645.02
2561,451,161773.8,14.45,44,43831.94,4757.89
2562,1730,54090.52,4.5,320,46513.22,290.55
2563,1645,430624.98,6.77,129,308003.17,4707.96
2564,2981,177559.99,7.85,228,151939.31,1500.95
2565,2244,372133.13,11.19,64,18325.69,7747.5
2566,2224,273037.7,7.1,218,239606.6,2232.44
2567,1804,100310.07,6.7,305,31193.69,685.53
2568,317,484632.65,5.74,169,383618.12,4187.71
2569,2747,466202.12,10.12,327,27692.1,4201.25
2570,833,431129.1,14.47,224,325839.08,5579.36
2571,2382,48433.66,8.16,329,8677.01,369.05
2572,1101,275645.51,4.38,18,264006.47,15850.12
2573,1947,178730.38,8.97,295,109145.53,1503.07
2574,933,269780.2,7.88,327,194189.37,2007.71
2575,95,371280.14,13.82,76,183364.85,7357.55
2576,497,250694.56,12.88,337,57235.28,2766.54
2577,1500,15354.95,7.03,230,5802.66,121.71
2578,2812,271106.87,14.55,261,124677.93,3435.02
2579,1169,482631.25,13.45,223,394809.83,5900.92
2580,1575,90428.08,14.75,72,35491.31,1899.85
2581,2083,469787.41,7.78,208,41362.14,4120.12
2582,2175,421254.37,9.57,81,308890.86,7080.03
2583,2869,192248.29,7.87,104,97715.42,2555.9
2584,213,17830.41,11.14,105,959.72,266.54
2585,2314,235902.48,5.96,156,183066.73,2176.49
2586,1961,68672.83,9.07,350,58629.17,559.13
2587,1412,405717.92,12.73,334,100604.72,4434.66
2588,1700,73565.73,4.37,272,66019.58,426.63
2589,1717,98401.84,11.27,122,7056.74,1358.41
2590,2583,372026.72,14.38,168,360773.14,5154.9
2591,129,305670.13,7.58,128,3988.79,3489.29
2592,2208,109274.41,11.64,296,27144.8,1124.53
2593,2535,325852.99,7.47,293,73544.27,2421.45
2594,915,291630.1,6.02,227,269408.41,2155.04
2595,604,355744.92,11.39,63,38302.1,7528.29
2596,25,60699.34,9.49,33,28142.41,2097.04
2597,2748,254786.2,5.25,30,199959.24,9080.94
2598,2069,456323.51,4.67,226,221437.32,3039.25
2599,1807,307373.6,9.04,252,76114.68,2726.99
2600,562,155121.49,14.8,259,151157.61,1996.63
2601,2830,307208.99,12.62,22,75605.21,15714.66
2602,1749,356474.36,10.88,86,227269.26,5986.82
2603,1152,422016.55,5.94,332,264039.45,2592.13
2604,589,447276.28,3.99,262,269319.03,2560.04
2605,1096,210666.08,7.06,304,50385.45,1489.84
2606,1328,28589.39,13.39,303,14974.13,330.46
2607,1394,386764.99,14.75,183,52802.16,5323.14
2608,1608,193308.61,11.96,332,183475.18,2001.0
2609,2783,435183.52,10.32,164,139941.2,4960.49
2610,587,344719.64,5.4,25,248473.04,14609.91
2611,2830,92729.87,12.25,279,82242.0,1005.75
2612,511,420785.96,5.78,315,375514.54,2598.82
2613,808,230792.2,6.23,68,214010.65,4036.99
2614,1370,328707.53,5.19,111,162438.84,3735.1
2615,217,460038.04,11.97,195,53327.53,5363.06
2616,2858,90559.3,9.99,329,2752.68,806.64
2617,41,195718.45,3.66,33,70922.02,6243.37
2618,1435,280067.91,14.87,313,39222.09,3545.6
2619,611,75249.17,3.79,95,34705.76,918.1
2620,1473,66215.15,11.63,316,27153.08,673.71
2621,2956,284034.6,4.55,165,109111.75,2318.85
2622,783,42331.36,11.55,252,5652.45,447.47
2623,637,424370.04,12.48,180,102164.67,5224.93
2624,1919,27799.29,13.53,314,24986.46,322.99
2625,2757,138860.87,4.05,266,71737.38,791.78
2626,839,430239.47,13.0,137,402419.26,6041.44
2627,2652,129262.02,14.55,45,48119.69,3744.01
2628,651,493108.99,5.64,69,216996.66,8384.47
2629,1434,94307.07,7.88,79,21175.04,1533.88
2630,769,446006.9,5.27,255,333341.18,2910.95
2631,2795,153578.83,14.39,240,11989.33,1953.44
2632,1411,333795.75,5.09,84,139819.99,4731.97
2633,2850,427376.66,4.29,269,391607.74,2475.92
2634,515,259419.02,5.66,228,221079.73,1859.63
2635,2493,278640.49,3.56,34,229038.64,8627.71
2636,1166,46835.46,11.24,20,46585.25,2578.88
2637,165,263842.55,10.59,347,246866.0,2444.3
2638,2113,244475.38,11.96,229,215002.6,2717.0
2639,1489,116590.94,8.61,284,20581.95,962.96
2640,2367,70592.9,5.01,187,10305.91,544.6
2641,842,40168.5,4.29,271,11542.87,231.69
2642,2078,159119.62,8.92,125,60169.95,1959.04
2643,1431,470935.12,4.01,190,419105.25,3352.17
2644,1663,218966.87,8.88,87,141604.01,3422.36
2645,1334,67364.21,5.92,323,20263.93,417.51
2646,212,471210.96,6.22,93,390474.25,6398.61
2647,338,352834.58,6.97,320,138500.0,2430.25
2648,1634,335970.97,4.58,340,289073.76,1765.86
2649,276,317762.2,12.25,108,135043.03,4869.88
2650,1963,475599.64,5.67,322,116466.95,2878.01
2651,1198,146920.25,13.93,278,33868.54,1777.33
2652,813,52215.54,7.88,345,7941.57,382.92
2653,258,77803.22,11.36,215,22023.91,848.44
2654,242,149396.78,14.26,121,76424.96,2334.28
2655,2933,223283.26,4.11,288,151047.41,1220.75
2656,2196,264670.69,10.86,176,120835.98,3012.23
2657,1488,59889.9,4.15,110,49592.16,655.49
2658,2564,121713.79,5.07,37,93793.88,3560.31
2659,2861,30881.91,10.74,347,5862.82,289.54
2660,2497,102309.63,6.05,329,49593.09,637.73
2661,1297,60406.48,13.17,187,27515.21,761.92
2662,1903,301519.59,8.46,284,87107.12,2460.29
2663,2641,450170.15,13.74,201,54265.32,5736.29
2664,2322,432169.64,10.69,299,284348.47,4142.02
2665,276,309601.0,5.98,64,184260.4,5661.82
2666,1944,402136.72,9.66,314,112531.9,3521.2
2667,1169,311309.25,6.73,123,310808.43,3510.33
2668,1947,315254.88,4.8,56,185847.22,6294.79
2669,1438,254402.8,5.51,280,222903.09,1616.3
2670,1607,18721.09,14.06,258,17781.61,230.78
2671,1802,376224.93,6.66,16,357565.24,24638.68
